AFG,AF,eys_m,1997,6.462
AFG,AF,eys_m,1998,6.797
AFG,AF,eys_m,1999,7.150
AFG,AF,eys_m,2000,7.522
AFG,AF,eys_m,2001,7.913
AFG,AF,eys_m,2002,8.324
AFG,AF,eys_m,2003,8.756
AFG,AF,eys_m,2004,10.846
AFG,AF,eys_m,2005,10.904
AFG,AF,eys_m,2006,10.961
AFG,AF,eys_m,2007,11.019
AFG,AF,eys_m,2008,11.077
AFG,AF,eys_m,2009,11.135
AFG,AF,eys_m,2010,11.298
AFG,AF,eys_m,2011,11.461
AFG,AF,eys_m,2012,11.896
AFG,AF,eys_m,2013,12.332
AFG,AF,eys_m,2014,12.767
AFG,AF,eys_m,2015,12.817
AFG,AF,eys_m,2016,12.866
AFG,AF,eys_m,2017,12.915
AFG,AF,eys_m,2018,12.964
AFG,AF,eys_m,2019,13.096
AFG,AF,gdi,2008,0.682
AFG,AF,gdi,2009,0.685
AFG,AF,gdi,2010,0.684
AFG,AF,gdi,2011,0.671
AFG,AF,gdi,2012,0.634
AFG,AF,gdi,2013,0.667
AFG,AF,gdi,2014,0.657
AFG,AF,gdi,2015,0.682
AFG,AF,gdi,2016,0.685
AFG,AF,gdi,2017,0.696
AFG,AF,gdi,2018,0.701
AFG,AF,gdi,2019,0.7
AFG,AF,gii,2008,0.69
AFG,AF,gii,2009,0.696
AFG,AF,gii,2010,0.707
AFG,AF,gii,2011,0.718
AFG,AF,gii,2012,0.734
AFG,AF,gii,2013,0.712
AFG,AF,gii,2014,0.692
AFG,AF,gii,2015,0.692
AFG,AF,gii,2016,0.688
AFG,AF,gii,2017,0.681
AFG,AF,gii,2018,0.678
AFG,AF,gii,2019,0.676
AFG,AF,gni_pc_f,2008,1033.807
AFG,AF,gni_pc_f,2009,1014.018
AFG,AF,gni_pc_f,2010,944.204
AFG,AF,gni_pc_f,2011,795.394
AFG,AF,gni_pc_f,2012,612.014
AFG,AF,gni_pc_f,2013,811.373
AFG,AF,gni_pc_f,2014,741.271
AFG,AF,gni_pc_f,2015,883.743
AFG,AF,gni_pc_f,2016,841.634
AFG,AF,gni_pc_f,2017,800.875
AFG,AF,gni_pc_f,2018,761.215
AFG,AF,gni_pc_f,2019,739.779
AFG,AF,gni_pc_m,2008,2629.007
AFG,AF,gni_pc_m,2009,2874.907
AFG,AF,gni_pc_m,2010,3047.654
AFG,AF,gni_pc_m,2011,3296.007
AFG,AF,gni_pc_m,2012,3703.031
AFG,AF,gni_pc_m,2013,3645.424
AFG,AF,gni_pc_m,2014,3669.659
AFG,AF,gni_pc_m,2015,3372.919
AFG,AF,gni_pc_m,2016,3373.450
AFG,AF,gni_pc_m,2017,3416.104
AFG,AF,gni_pc_m,2018,3373.608
AFG,AF,gni_pc_m,2019,3456.607
AFG,AF,gnipc,1995,1477.062
AFG,AF,gnipc,1996,1468.356
AFG,AF,gnipc,1997,1338.724
AFG,AF,gnipc,1998,1227.294
AFG,AF,gnipc,1999,1122.323
AFG,AF,gnipc,2000,1047.343
AFG,AF,gnipc,2001,981.134
AFG,AF,gnipc,2002,1364.240
AFG,AF,gnipc,2003,1465.418
AFG,AF,gnipc,2004,1453.663
AFG,AF,gnipc,2005,1508.276
AFG,AF,gnipc,2006,1577.870
AFG,AF,gnipc,2007,1894.878
AFG,AF,gnipc,2008,1838.977
AFG,AF,gnipc,2009,1953.658
AFG,AF,gnipc,2010,2006.789
AFG,AF,gnipc,2011,2059.012
AFG,AF,gnipc,2012,2174.351
AFG,AF,gnipc,2013,2244.209
AFG,AF,gnipc,2014,2222.094
AFG,AF,gnipc,2015,2142.689
AFG,AF,gnipc,2016,2122.363
AFG,AF,gnipc,2017,2123.676
AFG,AF,gnipc,2018,2082.114
AFG,AF,gnipc,2019,2112.986
AFG,AF,hdi,1995,0.318
AFG,AF,hdi,1996,0.326
AFG,AF,hdi,1997,0.33
AFG,AF,hdi,1998,0.329
AFG,AF,hdi,1999,0.337
AFG,AF,hdi,2000,0.34
AFG,AF,hdi,2001,0.344
AFG,AF,hdi,2002,0.368
AFG,AF,hdi,2003,0.379
AFG,AF,hdi,2004,0.395
AFG,AF,hdi,2005,0.402
AFG,AF,hdi,2006,0.41
AFG,AF,hdi,2007,0.426
AFG,AF,hdi,2008,0.431
AFG,AF,hdi,2009,0.441
AFG,AF,hdi,2010,0.449
AFG,AF,hdi,2011,0.457
AFG,AF,hdi,2012,0.467
AFG,AF,hdi,2013,0.475
AFG,AF,hdi,2014,0.48
AFG,AF,hdi,2015,0.479
AFG,AF,hdi,2016,0.483
AFG,AF,hdi,2017,0.485
AFG,AF,hdi,2018,0.486
AFG,AF,hdi,2019,0.492
AFG,AF,hdi_f,2008,0.340
AFG,AF,hdi_f,2009,0.348
AFG,AF,hdi_f,2010,0.353
AFG,AF,hdi_f,2011,0.353
AFG,AF,hdi_f,2012,0.342
AFG,AF,hdi_f,2013,0.365
AFG,AF,hdi_f,2014,0.364
AFG,AF,hdi_f,2015,0.375
AFG,AF,hdi_f,2016,0.378
AFG,AF,hdi_f,2017,0.382
AFG,AF,hdi_f,2018,0.384
AFG,AF,hdi_f,2019,0.387
AFG,AF,hdi_m,2008,0.499
AFG,AF,hdi_m,2009,0.509
AFG,AF,hdi_m,2010,0.517
AFG,AF,hdi_m,2011,0.526
AFG,AF,hdi_m,2012,0.540
AFG,AF,hdi_m,2013,0.547
AFG,AF,hdi_m,2014,0.553
AFG,AF,hdi_m,2015,0.550
AFG,AF,hdi_m,2016,0.552
AFG,AF,hdi_m,2017,0.549
AFG,AF,hdi_m,2018,0.548
AFG,AF,hdi_m,2019,0.553
AFG,AF,housing,2015,11.139
AFG,AF,ihdi,2010,0.287
AFG,AF,ihdi,2011,0.293
AFG,AF,ihdi,2012,0.302
AFG,AF,ihdi,2013,0.309
AFG,AF,ihdi,2014,0.313
AFG,AF,ihdi,2015,0.312
AFG,AF,ihdi,2016,0.316
AFG,AF,ihdi,2017,0.316
AFG,AF,ihdi,2018,0.318
AFG,AF,ihdi,2019,0.323
AFG,AF,ineq_edu,2010,44.823
AFG,AF,ineq_edu,2011,44.823
AFG,AF,ineq_edu,2012,44.823
AFG,AF,ineq_edu,2013,44.823
AFG,AF,ineq_edu,2014,44.823
AFG,AF,ineq_edu,2015,45.365
AFG,AF,ineq_edu,2016,45.365
AFG,AF,ineq_edu,2017,45.365
AFG,AF,ineq_edu,2018,45.365
AFG,AF,ineq_edu,2019,45.365
AFG,AF,ineq_inc,2010,28.638
AFG,AF,ineq_inc,2011,28.638
AFG,AF,ineq_inc,2012,27.406
AFG,AF,ineq_inc,2013,27.406
AFG,AF,ineq_inc,2014,27.406
AFG,AF,ineq_inc,2015,27.406
AFG,AF,ineq_inc,2016,27.406
AFG,AF,ineq_inc,2017,29.225
AFG,AF,ineq_inc,2018,29.225
AFG,AF,ineq_inc,2019,29.225
AFG,AF,ineq_le,2010,33.842
AFG,AF,ineq_le,2011,32.897
AFG,AF,ineq_le,2012,32.036
AFG,AF,ineq_le,2013,31.204
AFG,AF,ineq_le,2014,30.736
AFG,AF,ineq_le,2015,30.177
AFG,AF,ineq_le,2016,29.334
AFG,AF,ineq_le,2017,28.070
AFG,AF,ineq_le,2018,27.506
AFG,AF,ineq_le,2019,27.021
AFG,AF,le,1995,52.544
AFG,AF,le,1996,53.243
AFG,AF,le,1997,53.634
AFG,AF,le,1998,52.943
AFG,AF,le,1999,54.846
AFG,AF,le,2000,55.298
AFG,AF,le,2001,55.798
AFG,AF,le,2002,56.454
AFG,AF,le,2003,57.344
AFG,AF,le,2004,57.944
AFG,AF,le,2005,58.361
AFG,AF,le,2006,58.684
AFG,AF,le,2007,59.111
AFG,AF,le,2008,59.852
AFG,AF,le,2009,60.364
AFG,AF,le,2010,60.851
AFG,AF,le,2011,61.419
AFG,AF,le,2012,61.923
AFG,AF,le,2013,62.417
AFG,AF,le,2014,62.545
AFG,AF,le,2015,62.659
AFG,AF,le,2016,63.136
AFG,AF,le,2017,63.016
AFG,AF,le,2018,63.081
AFG,AF,le,2019,63.565
AFG,AF,le_f,1995,54.087
AFG,AF,le_f,1996,54.806
AFG,AF,le_f,1997,55.151
AFG,AF,le_f,1998,54.818
AFG,AF,le_f,1999,56.3
AFG,AF,le_f,2000,56.858
AFG,AF,le_f,2001,57.344
AFG,AF,le_f,2002,57.672
AFG,AF,le_f,2003,58.65
AFG,AF,le_f,2004,59.216
AFG,AF,le_f,2005,59.697
AFG,AF,le_f,2006,60.243
AFG,AF,le_f,2007,60.909
AFG,AF,le_f,2008,61.529
AFG,AF,le_f,2009,61.892
AFG,AF,le_f,2010,62.408
AFG,AF,le_f,2011,62.993
AFG,AF,le_f,2012,63.514
AFG,AF,le_f,2013,64.027
AFG,AF,le_f,2014,64.274
AFG,AF,le_f,2015,64.576
AFG,AF,le_f,2016,65.096
AFG,AF,le_f,2017,66.099
AFG,AF,le_f,2018,66.458
AFG,AF,le_f,2019,66.677
AFG,AF,le_m,1995,51.039
AFG,AF,le_m,1996,51.722
AFG,AF,le_m,1997,52.153
AFG,AF,le_m,1998,51.134
AFG,AF,le_m,1999,53.41
AFG,AF,le_m,2000,53.762
AFG,AF,le_m,2001,54.272
AFG,AF,le_m,2002,55.227
AFG,AF,le_m,2003,56.032
AFG,AF,le_m,2004,56.658
AFG,AF,le_m,2005,57.013
AFG,AF,le_m,2006,57.133
AFG,AF,le_m,2007,57.342
AFG,AF,le_m,2008,58.172
AFG,AF,le_m,2009,58.82
AFG,AF,le_m,2010,59.278
AFG,AF,le_m,2011,59.825
AFG,AF,le_m,2012,60.317
AFG,AF,le_m,2013,60.791
AFG,AF,le_m,2014,60.812
AFG,AF,le_m,2015,60.76
AFG,AF,le_m,2016,61.193
AFG,AF,le_m,2017,60.105
AFG,AF,le_m,2018,59.923
AFG,AF,le_m,2019,60.619
AFG,AF,lfpr_f,2008,43.79
AFG,AF,lfpr_f,2009,36.85
AFG,AF,lfpr_f,2010,29.9
AFG,AF,lfpr_f,2011,22.96
AFG,AF,lfpr_f,2012,16.01
AFG,AF,lfpr_f,2013,20.9
AFG,AF,lfpr_f,2014,25.78
AFG,AF,lfpr_f,2015,24.24
AFG,AF,lfpr_f,2016,22.71
AFG,AF,lfpr_f,2017,21.17
AFG,AF,lfpr_f,2018,19.61
AFG,AF,lfpr_f,2019,18.06
AFG,AF,lfpr_m,2008,82.04
AFG,AF,lfpr_m,2009,80.79
